nombre_compania;contacto_compania;correo_compania;telefono_compania;tipo;nombre;correo;telefono;fecha_registro;direccion;ciudad;codigo_postal;region;producto;categoria_producto;cantidad;precio_unitario
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Henry Carlson;Aliquam.gravida@quistristiqueac.net;063-340-7971;12/05/2012;P.O. Box 127, 9754 Ornare, Street;Vancouver;86739;WA;Sugar substitute;Baking;1;406.68
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Henry Carlson;Aliquam.gravida@quistristiqueac.net;063-340-7971;12/05/2012;P.O. Box 127, 9754 Ornare, Street;Vancouver;86739;WA;Ham / Pork;Meat;5;126.91
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Henry Carlson;Aliquam.gravida@quistristiqueac.net;063-340-7971;12/05/2012;P.O. Box 127, 9754 Ornare, Street;Vancouver;86739;WA;Mixers;Beverages;5;410.05
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Elizabeth Fox;rhoncus@velmauris.net;026-375-4130;1/08/2016;P.O. Box 671, 9827 Erat. St.;Colorado Springs;57994;CO;Chili night;Themed Meals;4;161.31
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Elizabeth Fox;rhoncus@velmauris.net;026-375-4130;1/08/2016;P.O. Box 671, 9827 Erat. St.;Colorado Springs;57994;CO;Red pepper;Spices & Herbs;1;376.41
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Elizabeth Fox;rhoncus@velmauris.net;026-375-4130;1/08/2016;P.O. Box 671, 9827 Erat. St.;Colorado Springs;57994;CO;Goat cheese;Cheese;1;432.02
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Elizabeth Fox;rhoncus@velmauris.net;026-375-4130;1/08/2016;P.O. Box 671, 9827 Erat. St.;Colorado Springs;57994;CO;Shrimp;Seafood;5;483.14
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Liberty Allen;malesuada.id@eratnonummyultricies.net;097-292-6948;21/10/2012;P.O. Box 929, 7799 Magna. Rd.;Mesa;86190;Arizona;Peppers;Fresh Vegetables;2;97.97
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Liberty Allen;malesuada.id@eratnonummyultricies.net;097-292-6948;21/10/2012;P.O. Box 929, 7799 Magna. Rd.;Mesa;86190;Arizona;Buns / Rolls;Baked Goods;2;221.7
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Liberty Allen;malesuada.id@eratnonummyultricies.net;097-292-6948;21/10/2012;P.O. Box 929, 7799 Magna. Rd.;Mesa;86190;Arizona;Parsley;Spices & Herbs;1;125.31
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Kenyon Winters;lacus.vestibulum.lorem@utdolor.com;070-647-0764;23/05/2018;204-2209 Et Rd.;Hartford;67883;CT;Goat cheese;Cheese;2;432.02
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Kenyon Winters;lacus.vestibulum.lorem@utdolor.com;070-647-0764;23/05/2018;204-2209 Et Rd.;Hartford;67883;CT;Beef;Meat;5;289.36
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Kenyon Winters;lacus.vestibulum.lorem@utdolor.com;070-647-0764;23/05/2018;204-2209 Et Rd.;Hartford;67883;CT;Apples;Fresh Fruits;2;356.18
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Jameson Owens;dolor.egestas@Sedcongue.com;082-747-4799;19/04/2017;P.O. Box 874, 8180 Tellus St.;Aurora;81516;Colorado;Fresh bread;Baked Goods;3;312.03
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Jameson Owens;dolor.egestas@Sedcongue.com;082-747-4799;19/04/2017;P.O. Box 874, 8180 Tellus St.;Aurora;81516;Colorado;Whipped cream;Dairy;3;197.89
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Jameson Owens;dolor.egestas@Sedcongue.com;082-747-4799;19/04/2017;P.O. Box 874, 8180 Tellus St.;Aurora;81516;Colorado;Chip dip;Refrigerated Items;5;91.92
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Jameson Owens;dolor.egestas@Sedcongue.com;082-747-4799;19/04/2017;P.O. Box 874, 8180 Tellus St.;Aurora;81516;Colorado;Soda pop;Beverages;2;408.11
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Jameson Owens;dolor.egestas@Sedcongue.com;082-747-4799;19/04/2017;P.O. Box 874, 8180 Tellus St.;Aurora;81516;Colorado;Take-out deli food;Themed Meals;3;189.82
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Jameson Owens;dolor.egestas@Sedcongue.com;082-747-4799;19/04/2017;P.O. Box 874, 8180 Tellus St.;Aurora;81516;Colorado;Burger night;Themed Meals;3;38.28
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Jameson Owens;dolor.egestas@Sedcongue.com;082-747-4799;19/04/2017;P.O. Box 874, 8180 Tellus St.;Aurora;81516;Colorado;Grapefruit;Fresh Fruits;3;379.77
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Jameson Owens;dolor.egestas@Sedcongue.com;082-747-4799;19/04/2017;P.O. Box 874, 8180 Tellus St.;Aurora;81516;Colorado;Chicken;Meat;5;323.24
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Jameson Owens;dolor.egestas@Sedcongue.com;082-747-4799;19/04/2017;P.O. Box 874, 8180 Tellus St.;Aurora;81516;Colorado;Salad dressing;Condiments / Sauces;1;415.11
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Abraham Chapman;lectus.Cum@facilisismagna.com;076-208-6286;9/10/2015;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Beer;Beverages;1;184.12
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Abraham Chapman;lectus.Cum@facilisismagna.com;076-208-6286;9/10/2015;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Baby wash;Baby Stuff;2;66
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Abraham Chapman;lectus.Cum@facilisismagna.com;076-208-6286;9/10/2015;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Salt;Spices & Herbs;1;442.02
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Abraham Chapman;lectus.Cum@facilisismagna.com;076-208-6286;9/10/2015;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Beef;Meat;4;289.36
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Abraham Chapman;lectus.Cum@facilisismagna.com;076-208-6286;9/10/2015;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Coffee / Filters;Various Groceries;1;65.01
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Abraham Chapman;lectus.Cum@facilisismagna.com;076-208-6286;9/10/2015;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Onions;Fresh Vegetables;4;464.72
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Abraham Chapman;lectus.Cum@facilisismagna.com;076-208-6286;9/10/2015;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Spinach;Fresh Vegetables;3;285.49
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;P;Abraham Chapman;lectus.Cum@facilisismagna.com;076-208-6286;9/10/2015;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Corn;Fresh Vegetables;1;491.24
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;C;Solomon Navarro;orci@metusInnec.edu;081-452-2774;17/12/2014;P.O. Box 127, 9754 Ornare, Street;Vancouver;86739;WA;Ground beef / Turkey;Meat;3;269.86
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;C;Solomon Navarro;orci@metusInnec.edu;081-452-2774;17/12/2014;P.O. Box 127, 9754 Ornare, Street;Vancouver;86739;WA;Whiskey;Beverages;2;32.07
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;C;Lester Curry;sem.semper@nequeet.org;029-099-6558;24/03/2012;694-5400 Vel Ave;Tulsa;52461;Oklahoma;Bagels;Refrigerated Items;2;221.23
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;C;Lester Curry;sem.semper@nequeet.org;029-099-6558;24/03/2012;694-5400 Vel Ave;Tulsa;52461;Oklahoma;Garlic;Spices & Herbs;3;367.34
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;C;Lester Curry;sem.semper@nequeet.org;029-099-6558;24/03/2012;694-5400 Vel Ave;Tulsa;52461;Oklahoma;Ketchup / Mustard;Condiments / Sauces;3;200.71
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;C;Lester Curry;sem.semper@nequeet.org;029-099-6558;24/03/2012;694-5400 Vel Ave;Tulsa;52461;Oklahoma;Whipped cream;Dairy;2;197.89
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;C;Lester Curry;sem.semper@nequeet.org;029-099-6558;24/03/2012;694-5400 Vel Ave;Tulsa;52461;Oklahoma;Flour;Baking;5;213.29
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;C;Lester Curry;sem.semper@nequeet.org;029-099-6558;24/03/2012;694-5400 Vel Ave;Tulsa;52461;Oklahoma;Ham / Pork;Meat;5;126.91
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;C;Shea Jensen;sit.amet@cursus.edu;004-488-9884;4/06/2012;Ap #422-1122 Nulla Rd.;San Diego;95970;California;Diapers;Baby Stuff;1;220.44
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;C;Shea Jensen;sit.amet@cursus.edu;004-488-9884;4/06/2012;Ap #422-1122 Nulla Rd.;San Diego;95970;California;Celery;Fresh Vegetables;3;316.71
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;C;Shea Jensen;sit.amet@cursus.edu;004-488-9884;4/06/2012;Ap #422-1122 Nulla Rd.;San Diego;95970;California;Butter / Margarine;Dairy;5;444.23
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;C;Shea Jensen;sit.amet@cursus.edu;004-488-9884;4/06/2012;Ap #422-1122 Nulla Rd.;San Diego;95970;California;Sak?;Beverages;3;333.12
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;C;Sierra Lott;rutrum@tinciduntorciquis.ca;080-435-8183;22/05/2015;Ap #474-4704 Ligula Avenue;Frankfort;39323;Kentucky;Lobster;Seafood;1;38.44
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;C;Sierra Lott;rutrum@tinciduntorciquis.ca;080-435-8183;22/05/2015;Ap #474-4704 Ligula Avenue;Frankfort;39323;Kentucky;Crackers;Snacks;1;40.29
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;C;Sierra Lott;rutrum@tinciduntorciquis.ca;080-435-8183;22/05/2015;Ap #474-4704 Ligula Avenue;Frankfort;39323;Kentucky;Oranges;Fresh Fruits;4;387.88
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;C;Sierra Lott;rutrum@tinciduntorciquis.ca;080-435-8183;22/05/2015;Ap #474-4704 Ligula Avenue;Frankfort;39323;Kentucky;Relish;Condiments / Sauces;5;445.58
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;C;Sierra Lott;rutrum@tinciduntorciquis.ca;080-435-8183;22/05/2015;Ap #474-4704 Ligula Avenue;Frankfort;39323;Kentucky;Bananas;Fresh Fruits;4;493.95
Mauris Blandit Consulting;Willa Sparks;Aliquam@Quisquevarius.com;090-525-4731;C;Sierra Lott;rutrum@tinciduntorciquis.ca;080-435-8183;22/05/2015;Ap #474-4704 Ligula Avenue;Frankfort;39323;Kentucky;Pizza Rolls;Frozen;1;264.66
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;P;Kane Velez;leo@ac.com;061-112-7406;13/07/2016;661-322 Est Rd.;Lewiston;63346;ME;Apples;Fresh Fruits;1;356.18
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;P;Kane Velez;leo@ac.com;061-112-7406;13/07/2016;661-322 Est Rd.;Lewiston;63346;ME;Mixers;Beverages;2;410.05
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;P;Kane Velez;leo@ac.com;061-112-7406;13/07/2016;661-322 Est Rd.;Lewiston;63346;ME;Wipes;Baby Stuff;1;244.59
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;P;Kane Velez;leo@ac.com;061-112-7406;13/07/2016;661-322 Est Rd.;Lewiston;63346;ME;Cat food / Treats;Pets;1;102.19
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;P;Kane Velez;leo@ac.com;061-112-7406;13/07/2016;661-322 Est Rd.;Lewiston;63346;ME;Lettuce / Greens;Fresh Vegetables;3;486.72
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;P;Kane Velez;leo@ac.com;061-112-7406;13/07/2016;661-322 Est Rd.;Lewiston;63346;ME;Coffee / Filters;Various Groceries;3;65.01
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;P;Kane Velez;leo@ac.com;061-112-7406;13/07/2016;661-322 Est Rd.;Lewiston;63346;ME;BBQ sauce;Condiments / Sauces;2;264.94
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;P;Kane Velez;leo@ac.com;061-112-7406;13/07/2016;661-322 Est Rd.;Lewiston;63346;ME;Lemons / Limes;Fresh Fruits;3;219.45
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;P;Kane Velez;leo@ac.com;061-112-7406;13/07/2016;661-322 Est Rd.;Lewiston;63346;ME;Fresh bread;Baked Goods;1;312.03
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Uma Green;ligula.Donec@semper.org;050-564-7183;26/06/2017;P.O. Box 863, 9744 Adipiscing Rd.;Worcester;18402;MA;Catfish;Seafood;1;32.73
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Breanna James;massa.rutrum@diam.co.uk;070-675-1610;24/12/2013;171-6697 Lacus, Av.;Paradise;72463;Nevada;Tomatoes;Canned Foods;2;245.42
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Breanna James;massa.rutrum@diam.co.uk;070-675-1610;24/12/2013;171-6697 Lacus, Av.;Paradise;72463;Nevada;Red pepper;Spices & Herbs;4;376.41
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Breanna James;massa.rutrum@diam.co.uk;070-675-1610;24/12/2013;171-6697 Lacus, Av.;Paradise;72463;Nevada;Rum;Beverages;5;201.54
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Breanna James;massa.rutrum@diam.co.uk;070-675-1610;24/12/2013;171-6697 Lacus, Av.;Paradise;72463;Nevada;Pickles;Various Groceries;3;129.31
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Colton Vargas;urna@sitametlorem.org;077-208-7345;29/06/2013;2115 Sodales St.;Lewiston;75515;ME;Potato / Corn chips;Snacks;1;431.54
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Colton Vargas;urna@sitametlorem.org;077-208-7345;29/06/2013;2115 Sodales St.;Lewiston;75515;ME;Melon;Fresh Fruits;3;4.44
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Colton Vargas;urna@sitametlorem.org;077-208-7345;29/06/2013;2115 Sodales St.;Lewiston;75515;ME;Parsley;Spices & Herbs;5;125.31
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Colton Vargas;urna@sitametlorem.org;077-208-7345;29/06/2013;2115 Sodales St.;Lewiston;75515;ME;Cake icing / Decorations;Baking;5;4.11
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Colton Vargas;urna@sitametlorem.org;077-208-7345;29/06/2013;2115 Sodales St.;Lewiston;75515;ME;Olive oil;Various Groceries;4;79.5
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Colton Vargas;urna@sitametlorem.org;077-208-7345;29/06/2013;2115 Sodales St.;Lewiston;75515;ME;Turkey;Meat;3;138.53
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Colton Vargas;urna@sitametlorem.org;077-208-7345;29/06/2013;2115 Sodales St.;Lewiston;75515;ME;Candy / Gum;Snacks;1;128.77
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Colton Vargas;urna@sitametlorem.org;077-208-7345;29/06/2013;2115 Sodales St.;Lewiston;75515;ME;Cake icing / Decorations;Baking;5;4.11
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Colton Vargas;urna@sitametlorem.org;077-208-7345;29/06/2013;2115 Sodales St.;Lewiston;75515;ME;Catfish;Seafood;5;32.73
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Ryan Mcfarland;ac@parturientmontesnascetur.com;094-333-0089;16/11/2012;Ap #893-2758 In Rd.;Naperville;64356;IL;Basil;Spices & Herbs;5;310.34
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Ryan Mcfarland;ac@parturientmontesnascetur.com;094-333-0089;16/11/2012;Ap #893-2758 In Rd.;Naperville;64356;IL;Bleu cheese;Cheese;3;315.54
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Ryan Mcfarland;ac@parturientmontesnascetur.com;094-333-0089;16/11/2012;Ap #893-2758 In Rd.;Naperville;64356;IL;Vinegar;Various Groceries;4;32.79
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Kim Maldonado;Quisque.ac@atpede.net;094-709-9573;2/02/2011;P.O. Box 671, 9827 Erat. St.;Colorado Springs;57994;CO;Bagels;Refrigerated Items;4;221.23
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Kim Maldonado;Quisque.ac@atpede.net;094-709-9573;2/02/2011;P.O. Box 671, 9827 Erat. St.;Colorado Springs;57994;CO;Peanut butter;Various Groceries;4;27.14
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Kim Maldonado;Quisque.ac@atpede.net;094-709-9573;2/02/2011;P.O. Box 671, 9827 Erat. St.;Colorado Springs;57994;CO;Plums;Fresh Fruits;1;207.86
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Kim Maldonado;Quisque.ac@atpede.net;094-709-9573;2/02/2011;P.O. Box 671, 9827 Erat. St.;Colorado Springs;57994;CO;Syrup;Condiments / Sauces;1;66.95
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Aspen Wagner;fermentum@Duiselementumdui.org;024-601-2996;21/02/2015;7159 Est, Av.;Flint;35546;MI;Ready-bake breads;Refrigerated Items;4;106.73
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Aspen Wagner;fermentum@Duiselementumdui.org;024-601-2996;21/02/2015;7159 Est, Av.;Flint;35546;MI;Baking powder / Soda;Baking;5;320.53
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Aspen Wagner;fermentum@Duiselementumdui.org;024-601-2996;21/02/2015;7159 Est, Av.;Flint;35546;MI;Goat cheese;Cheese;2;432.02
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Lester Curry;sem.semper@nequeet.org;029-099-6558;24/03/2012;694-5400 Vel Ave;Tulsa;52461;Oklahoma;Mint;Spices & Herbs;2;444.76
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Lester Curry;sem.semper@nequeet.org;029-099-6558;24/03/2012;694-5400 Vel Ave;Tulsa;52461;Oklahoma;Olive oil;Various Groceries;5;79.5
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Lester Curry;sem.semper@nequeet.org;029-099-6558;24/03/2012;694-5400 Vel Ave;Tulsa;52461;Oklahoma;Peanut butter;Various Groceries;5;27.14
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Lester Curry;sem.semper@nequeet.org;029-099-6558;24/03/2012;694-5400 Vel Ave;Tulsa;52461;Oklahoma;Beer;Beverages;1;184.12
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Lester Curry;sem.semper@nequeet.org;029-099-6558;24/03/2012;694-5400 Vel Ave;Tulsa;52461;Oklahoma;Pita bread;Baked Goods;3;95.9
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Lester Curry;sem.semper@nequeet.org;029-099-6558;24/03/2012;694-5400 Vel Ave;Tulsa;52461;Oklahoma;Plums;Fresh Fruits;3;207.86
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Lester Curry;sem.semper@nequeet.org;029-099-6558;24/03/2012;694-5400 Vel Ave;Tulsa;52461;Oklahoma;Pita bread;Baked Goods;2;95.9
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Lester Curry;sem.semper@nequeet.org;029-099-6558;24/03/2012;694-5400 Vel Ave;Tulsa;52461;Oklahoma;Bagels / Croissants;Baked Goods;4;275.95
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Lester Curry;sem.semper@nequeet.org;029-099-6558;24/03/2012;694-5400 Vel Ave;Tulsa;52461;Oklahoma;Catfish;Seafood;5;32.73
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Xyla Bell;neque.Nullam.ut@Vestibulumanteipsum.org;057-821-8842;10/01/2017;769-1995 Scelerisque Street;Iowa City;34416;IA;Ice cream / Sorbet;Frozen;3;165.65
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Xyla Bell;neque.Nullam.ut@Vestibulumanteipsum.org;057-821-8842;10/01/2017;769-1995 Scelerisque Street;Iowa City;34416;IA;Juice concentrate;Frozen;4;119.83
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Xyla Bell;neque.Nullam.ut@Vestibulumanteipsum.org;057-821-8842;10/01/2017;769-1995 Scelerisque Street;Iowa City;34416;IA;Lettuce / Greens;Fresh Vegetables;1;486.72
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Xyla Bell;neque.Nullam.ut@Vestibulumanteipsum.org;057-821-8842;10/01/2017;769-1995 Scelerisque Street;Iowa City;34416;IA;Pickles;Various Groceries;2;129.31
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Xyla Bell;neque.Nullam.ut@Vestibulumanteipsum.org;057-821-8842;10/01/2017;769-1995 Scelerisque Street;Iowa City;34416;IA;Tinned meats;Canned Foods;3;355.34
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Xyla Bell;neque.Nullam.ut@Vestibulumanteipsum.org;057-821-8842;10/01/2017;769-1995 Scelerisque Street;Iowa City;34416;IA;Cake icing / Decorations;Baking;1;4.11
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Xyla Bell;neque.Nullam.ut@Vestibulumanteipsum.org;057-821-8842;10/01/2017;769-1995 Scelerisque Street;Iowa City;34416;IA;Baked beans;Canned Foods;5;315.86
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Evelyn Serrano;ullamcorper.nisl.arcu@tinciduntDonec.edu;049-792-2976;19/12/2010;5681 Netus Rd.;Salem;73705;OR;Ground beef / Turkey;Meat;2;269.86
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Evelyn Serrano;ullamcorper.nisl.arcu@tinciduntDonec.edu;049-792-2976;19/12/2010;5681 Netus Rd.;Salem;73705;OR;Dog food / Treats;Pets;5;163.93
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Evelyn Serrano;ullamcorper.nisl.arcu@tinciduntDonec.edu;049-792-2976;19/12/2010;5681 Netus Rd.;Salem;73705;OR;Grapefruit;Fresh Fruits;2;379.77
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Judith Petersen;senectus.et.netus@nisi.ca;079-885-2021;24/08/2017;P.O. Box 831, 9684 Dictum Av.;Canyon;86692;AZ;Vanilla extract;Spices & Herbs;1;117.38
Nam Foundation;Kerry Welch;Lorem.ipsum@dictumplacerat.org;071-145-4583;C;Judith Petersen;senectus.et.netus@nisi.ca;079-885-2021;24/08/2017;P.O. Box 831, 9684 Dictum Av.;Canyon;86692;AZ;Catfish;Seafood;1;32.73
In Scelerisque Scelerisque Foundation;Arden Booth;nec.cursus.a@hendreritconsectetuer.edu;052-480-2201;P;David Gamble;sed.dictum@eueuismodac.net;075-742-0518;5/06/2015;171-6697 Lacus, Av.;Paradise;72463;Nevada;Baby food;Baby Stuff;1;215.26
In Scelerisque Scelerisque Foundation;Arden Booth;nec.cursus.a@hendreritconsectetuer.edu;052-480-2201;P;David Gamble;sed.dictum@eueuismodac.net;075-742-0518;5/06/2015;171-6697 Lacus, Av.;Paradise;72463;Nevada;Hot dogs;Meat;2;479.47
In Scelerisque Scelerisque Foundation;Arden Booth;nec.cursus.a@hendreritconsectetuer.edu;052-480-2201;P;David Gamble;sed.dictum@eueuismodac.net;075-742-0518;5/06/2015;171-6697 Lacus, Av.;Paradise;72463;Nevada;Carrots;Fresh Vegetables;3;344.38
In Scelerisque Scelerisque Foundation;Arden Booth;nec.cursus.a@hendreritconsectetuer.edu;052-480-2201;P;David Gamble;sed.dictum@eueuismodac.net;075-742-0518;5/06/2015;171-6697 Lacus, Av.;Paradise;72463;Nevada;English muffins;Refrigerated Items;3;382.44
